sample_id,S9_11,S9_12,S9_14,S9_1,S9_2,S9_6,S9_7,S9_9,S11_11,S11_12,S11_14,S11_1,S11_2,S11_6,S11_7,S11_9,S17_11,S17_12,S17_14,S17_1,S17_2,S17_6,S17_7,S17_9
Leptotrichia_Shahii,0,0,584263,194342,0,86100,344961,118127,0,0,927049,60100,0,19500,76200,112792,0,0,572055,26300,0,0,60100,23500
Leptotrichia_Sp000469385,576708,0,659073,0,0,33600,426001,201887,0,0,1114793,30400,0,197140,161623,187104,0,85100,673374,24900,0,87300,96100,81400
Leptotrichia_Sp001553645,0,0,264356,57900,0,28400,453269,25200,0,0,194182,13200,0,0,176324,26400,0,0,162196,17500,0,0,136272,15300
Leptotrichia_Sp002240055,309293,0,1830742,339135,451711,206486,5604648,209122,220853,129264,2052256,115044,276031,49500,1805944,213366,0,0,1726231,50500,209332,0,768655,123492
Leptotrichia_Sp013394795,434169,294689,212217,87900,0,22000,154256,101272,333362,209175,415599,50700,0,74800,81300,93500,264920,83000,254269,23600,0,23500,42600,90700
Leptotrichia_treviSanii,1287513,334677,1086248,354381,824137,74200,1007847,257929,751947,207559,2222572,134421,1005295,176520,376112,284393,817863,73800,1329006,64800,1133376,121611,200327,220492
Leptotrichia_wadei,771382,0,2531916,476966,410082,330786,2885209,383884,424501,219195,3209600,118259,0,150969,985149,463334,692035,0,2299017,63500,0,120330,563912,268518
Leptotrichia_wadei_A,514901,0,3025136,614878,411700,1651404,3142608,106165,451202,0,3056620,71800,0,107873,764319,147418,0,0,2404647,28000,0,93900,547419,72200
Leptotrichia_A_Sp000469505,926147,1737307,887608,386469,1271598,5344401,924927,1560617,625375,1199549,1303942,254333,1430447,1331403,685683,2247541,248525,561381,1335619,166629,1031928,1107414,796981,1307040
Leptotrichia_A_Sp001274535,558959,1398525,571071,291038,897000,785713,1276279,1664248,393651,1727205,1041359,260615,1279796,1134794,751809,2137497,0,984645,705380,183917,879487,690971,432064,1196513
PSeudoleptotrichia_goodfellowii,2316162,3609554,0,115280,126475,32800,160581,26200,581174,624989,0,134671,280199,247866,46700,30400,692383,342583,0,97700,177151,79900,25600,20800
StreptobacilluS_hongkongenSiS,0,0,0,0,0,0,0,164834,0,0,0,0,0,0,0,321924,0,0,0,0,0,0,0,315694
HOT-345_Sp003260355,709325,1110751,501840,264077,1111590,5716207,166012,2755783,173626,918645,548272,139802,1216288,729013,155668,2866195,140513,70300,315967,156352,642189,255907,292474,1642668
HOT-345_Sp013333295,0,503127,454629,97500,1522955,10699317,0,1421568,0,353064,679994,230181,2732969,920990,0,1905046,0,696846,438620,328256,1745323,1388589,0,2351105
HOT-345_Sp013333605,0,1473445,601623,242187,374427,1125055,1841515,2684256,0,526728,999661,1103042,389388,1096894,1285494,2657227,458941,273699,845180,1367293,687117,631466,1275136,2222137
GN02-873_Sp003260345,0,228401,509677,456838,542695,219838,0,10062059,0,48000,1020211,2297565,597842,1637001,0,7761052,416169,54600,418232,8944343,1692565,804605,0,5350837
GN02-873_Sp013332525,0,0,104149,76200,0,373710,0,1692748,0,0,178466,396673,0,4461467,0,1254823,355135,0,64700,1553540,289506,2116335,0,1072719
GN02-872_Sp002761215,0,0,0,0,0,0,1438176,674734,0,0,0,351671,0,0,423588,515668,0,0,0,644167,0,0,0,292878
GN02-872_Sp003260325,0,875727,930955,195349,0,153295,0,1046781,0,0,1399706,299195,0,688016,0,744075,0,0,1733105,721927,1035120,369410,0,546282
SDRK01_Sp007845205,0,0,418169,186550,337520,29400,301563,85200,0,0,104835,24600,0,253471,107519,76100,0,0,320343,22400,0,78900,0,61100
SDRW01_Sp007845485,4095055,609418,510132,559388,547763,115684,5893546,763622,895866,806091,583784,377133,677634,2112473,3047130,535563,747527,63500,611700,310426,437385,437514,640242,229552
SDRW01_Sp013333595,0,0,0,51200,164364,58100,22000,137749,0,0,0,84900,334554,184745,0,130955,0,0,0,74000,141926,204699,16400,127400
SaccharimonaS_Sp010202265,341176,358055,378376,54200,232220,6620,1297566,167303,97600,391212,568273,14100,293551,107639,535044,125590,163219,21300,418263,11400,103474,12500,90400,39900
SaccharimonaS_Sp013333625,1119014,920009,569519,481196,697018,29700,2796962,241776,344094,711825,520759,110097,613741,280128,1169093,210805,436381,84000,479568,43800,327282,99900,468135,120832
SaccharimonaS_Sp013333645,0,46200,45800,38500,101537,7590,305385,17900,26600,26500,64300,33500,160055,53300,181886,39200,46600,0,31600,18700,123160,46000,230280,47400
SaccharimonaS_Sp013333675,2459990,376238,434905,333122,356358,8640,681437,247050,435740,511750,291834,59000,328873,130152,313948,203687,573214,48300,299209,42100,164812,53000,55400,92500
SaccharimonaS_Sp013333795,1061888,990661,422406,538982,660140,21800,2688501,201829,204273,635592,446342,123295,576152,238495,1066302,187439,451218,71300,440068,36600,278387,77600,438159,106261
SaccharimonaS_Sp013333845,1428320,842562,347983,475292,674511,25800,3033321,342186,392560,568178,395404,117348,711439,230069,1149192,304242,660465,55100,435558,34100,509730,94500,492767,165378
TM7x_Sp000803625,202312,0,0,38200,0,121614,0,97500,0,0,0,13700,0,142943,40600,187153,0,0,0,8110,0,50400,0,104341
TM7x_Sp005697215,682778,632337,143872,107885,0,51200,306291,63100,197803,265918,130914,38100,0,313327,97000,62900,0,114064,143050,18300,0,57200,78900,38800
TM7x_Sp005697565,0,0,0,174674,0,5940,115324,18600,0,120296,70100,60400,0,62400,57200,23300,0,0,60800,27200,0,12600,23100,13800
TM7x_Sp007845355,662037,0,98500,0,0,2447748,4673922,32600,422943,0,0,24400,0,73000,8315110,49900,0,0,37900,19300,0,120281,5189303,37100
TM7x_Sp010202115,0,171902,93100,0,0,13600,136219,44500,0,121480,131981,9380,0,174126,62600,44400,0,53500,91700,6820,0,29300,0,20700
TM7x_Sp010202465,0,342810,80700,0,0,24000,0,44700,0,187128,150475,0,0,252213,0,50100,0,0,86100,8880,0,42500,0,24000
TM7x_Sp010202645,302285,280727,125267,0,0,5120,133894,41200,0,191246,68200,10400,0,143547,49900,39100,0,32800,122614,5070,0,14300,0,18700
TM7x_Sp010202845,516153,445383,33200,0,0,57500,232233,44500,0,256870,0,11300,0,153539,92400,55200,202174,0,33800,11100,0,19600,0,22400
TM7x_Sp013099015,322756,467878,48900,72700,0,8210,200358,48100,128326,153304,151055,22400,0,154880,106231,49400,132608,68300,66000,11000,0,15500,0,28500
TM7x_Sp013099195,207814,191792,85700,0,0,11600,204857,34400,0,94500,79200,8690,0,127549,70900,41900,0,0,64100,4640,0,37400,0,25200
TM7x_Sp013100805,317730,416954,180410,0,0,8950,134372,26400,0,87900,105576,8900,0,73500,68200,23200,0,0,132308,4720,0,13400,25600,12200
TM7x_Sp013100825,0,287141,163163,75600,0,19200,120806,234277,0,122444,100493,29800,165598,288674,154776,278869,0,0,98700,15900,0,46300,0,131345
TM7x_Sp013333695,0,318337,84200,94600,0,16000,103424,27500,0,178712,117862,14700,0,64800,85100,12100,0,0,83300,7470,0,0,24500,15100
TM7x_Sp900555265,0,0,87600,78800,0,1907836,841732,9180,0,129967,0,26800,0,27800,1305886,15600,0,0,68500,39500,0,60100,869704,11300
TM7x_Sp900555425,0,0,52300,0,0,2657656,2096115,34200,217870,212015,0,41600,0,43200,3052771,39400,0,0,42900,32700,0,82400,1903802,40700
TM7x_Sp900555675,0,0,60900,61600,0,2376526,1257646,30900,0,230525,0,44000,0,34500,2063078,43000,0,0,62400,49900,0,83500,1235134,37900
TM7x_Sp900555885,0,0,193337,0,0,1427950,1513129,17700,462540,0,158108,37900,0,43300,3255650,23900,0,0,162699,41700,0,61600,1940052,14400
TM7x_Sp900556355,1039068,0,123168,133840,0,3740986,7275574,31100,1202424,0,0,101816,879872,122882,12811045,39000,0,159446,80500,105556,0,160515,7124312,48200
TM7x_Sp900556885,0,0,0,0,0,1625168,578490,0,0,0,0,12800,0,29000,1134600,0,0,0,34900,27300,0,39200,800845,0
TM7x_Sp900557595,0,0,0,0,0,1469554,1340323,20300,489877,0,0,24200,0,30500,2751162,39400,0,0,0,24400,0,51200,1624818,35300
UBA1103_Sp004138455,3263309,548783,1791094,346334,1732020,94800,2724829,287851,973224,703013,621278,120390,1466436,808400,818433,257744,812848,45000,769924,69600,312937,272741,598798,224699
UBA1103_Sp013333515,2101515,314281,1997516,299706,2038542,64100,3191674,369958,571394,579321,624550,136684,1565758,513257,883991,311619,521980,62300,915361,85500,297333,191012,639812,300004
UBA2866_Sp004138405,0,0,168686,61800,164511,764126,296034,171429,0,0,81800,63100,0,54600,240308,236723,0,0,168343,113710,117308,36600,634955,98700
UBA2866_Sp007845165,267048,0,50700,0,243277,211601,362468,55900,0,0,0,9080,297851,20900,543723,63400,0,80400,33700,6640,150332,16100,331539,40700
UBA2866_Sp013332955,0,0,117069,0,114986,151158,450764,29100,0,0,127277,0,252894,14000,533084,40400,0,0,70700,0,111944,12000,281775,32100
UBA2866_Sp013332965,299470,0,0,0,176739,382070,78700,72000,170470,0,0,0,205145,21900,80700,102270,0,0,15000,6350,102617,21500,55200,64000
UBA2866_Sp013333135,0,0,42300,0,210975,99800,241238,26900,148782,0,59500,0,247970,13500,400475,28800,0,55300,33100,0,182148,9270,218218,25300
UBA2866_Sp013333375,0,0,78300,0,204865,150285,387757,23800,0,0,48700,0,297851,0,513929,31400,0,64600,33700,6800,0,0,292434,16400
UMGS1907_Sp004151455,0,0,1827429,1252758,0,131251,0,309737,0,0,1007611,560217,0,84000,0,336738,0,0,16035641,1647892,0,280610,0,488463
UMGS1907_Sp013333405,0,0,65800,0,0,744177,424129,105729,0,0,0,36600,0,332115,418533,95600,0,0,92100,58000,0,531244,365578,69300
UMGS1907_Sp900555945,0,395916,781226,0,0,3732739,899388,553220,0,123919,603196,111636,127946,4726709,1927325,556075,0,137538,1510690,105420,233851,5843669,2001214,488400
UMGS1907_Sp900556165,0,0,0,123378,0,134472,161096,100359,0,0,0,155991,0,88200,196612,69000,0,0,39500,596628,0,88900,204633,73800
ParacraurococcuS_ruber_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37200,0,0,0
BrevundimonaS_aurantiaca,0,0,13800,0,17500,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,28600,0,0
BrevundimonaS_diminuta,0,0,0,0,0,0,0,0,0,0,0,0,0,5790,0,0,0,0,0,0,0,4340,0,0
BrevundimonaS_Sp000335735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,0,0
BrevundimonaS_Sp002434505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,0,0
BrevundimonaS_veSiculariS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
BrevundimonaS_veSiculariS_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,0,0
BoSea_robiniae,0,0,0,9100,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,1090,0,0,0,0
BoSea_Sp001556125,0,7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BoSea_Sp013823325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0
BoSea_Sp900156025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0
Methylobacterium_dankookenSe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0
Agrobacterium_fabrum,0,0,0,11000,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0,0,0
Agrobacterium_oryzihabitanS,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,0,0,0,0,0,0,0,0,0,0
Agrobacterium_Sp900473305,0,0,0,5570,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,721,0,0,0,0
Afipia_broomeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0
Afipia_Sp001897905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
Tardiphaga_Sp002256345,0,0,0,0,0,0,0,0,0,10400,1650,0,0,4590,0,0,8420,1230,1640,124,6890,4440,0,0
Ochrobactrum_anthropi,0,0,0,27300,0,0,0,0,0,0,0,2150,0,0,0,0,0,0,0,1450,0,0,0,0
Ochrobactrum_tritici,0,0,0,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0
ParacoccuS_aeridiS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17300,0,0,0,0,0,0,0
ParacoccuS_marcuSii,0,0,0,0,0,0,0,0,0,0,0,2610,0,0,0,0,40600,0,0,0,0,3140,0,0
ParacoccuS_marinuS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0
ParacoccuS_SanguiniS,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ParacoccuS_yeei,0,0,0,10700,0,0,0,0,0,0,0,890,0,0,0,0,0,0,0,695,0,0,0,0
Sphingobium_limneticum,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,863,0,0
Sphingobium_xenophagum,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingobium_yanoikuyae,0,0,26400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SphingomonaS_ginSenoSidimutanS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0
SphingomonaS_olei,0,0,0,3850,0,0,0,0,0,0,0,978,0,0,0,0,0,0,0,445,0,0,0,0
SphingomonaS_paucimobiliS,0,18300,0,0,0,0,0,0,5840,16000,0,0,0,16200,0,0,0,1350,989,0,31800,10100,0,0
SphingomonaS_Sp000797515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700
SphingomonaS_Sp003355005,0,0,0,0,0,0,0,0,0,8420,0,0,0,0,0,0,0,1370,0,0,0,0,0,0
SphingomonaS_Sp900109205,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0
Achromobacter_deleyi,0,0,0,0,22900,0,0,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,1110,0,0
Achromobacter_ruhlandii,0,0,0,0,0,0,0,0,0,0,0,0,0,2820,0,0,0,0,0,0,0,0,0,0
Achromobacter_xyloSoxidanS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0
Achromobacter_xyloSoxidanS_C,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0
Acidovorax_A_wauterSii,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,0,0,830,0,0
AlcaligeneS_phenolicuS,0,29000,0,0,0,0,0,0,35600,22700,0,1710,0,2450,0,0,0,0,0,0,0,4050,0,0
Burkholderia_multivoranS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0
CaStellaniella_caeni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9720,0,0,0,0,0,0,0,0
ComamonaS_Sp002472915,0,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComamonaS_teStoSteroni_E,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,1870,0,0,0,0,0,0,0,935
ComamonaS_tSuruhatenSiS,0,0,0,0,0,0,0,0,0,0,0,6660,0,3780,0,0,0,0,0,0,0,0,0,3030
CupriaviduS_baSilenSiS_B,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0
CupriaviduS_pauculuS,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,987,0,0,757,0,0
Hydrogenophaga_Sp013823505,0,0,0,0,0,0,0,0,0,0,0,0,0,7470,0,0,0,0,0,0,0,0,0,0
Lampropedia_Sp003703475,0,0,0,0,0,0,0,5320,0,0,0,0,0,0,0,9410,0,0,0,0,0,0,0,0
Lautropia_dentaliS,50663106,935429,203400,5063300,17432697,76400,1311716,1199491,22719870,32250882,129875,316077,4631365,1937040,2293376,632229,14803634,15471635,75600,89300,1759814,793112,1001723,235923
Lautropia_mirabiliS,56723302,5654690,9184630,61138352,32354493,237134,7913160,1720069,11449280,35297987,4761639,4056886,9932539,3999496,4268582,1339983,9501759,17593643,2212719,1110949,5181133,1345750,2044430,661244
MaSSilia_timonae,0,0,0,0,0,0,0,0,0,0,0,0,0,20700,0,0,0,0,0,0,0,2040,0,0
OryziSolibacter_propanilivorax,0,0,0,0,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ottowia_Sp001262075,883318,14256973,857737,501959,698759,44200,6607986,5915298,281449,9286286,1008668,344911,302633,1540038,1730626,5649430,870745,2019044,416265,346046,449722,458036,337430,3612007
Paucibacter_toxinivoranS,0,0,0,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudoduganella_lutea,0,0,3010,14700,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0
QuiSquiliibacterium_tranSSilvanicum,0,0,0,0,0,0,0,0,0,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RalStonia_inSidioSa,0,28000,2420,24600,44700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RalStonia_mannitolilytica,26000,184938,16800,12000,283137,0,6540,6430,0,6700,0,2670,44200,4380,0,0,0,0,0,0,16300,1950,0,0
RalStonia_pickettii,46000,518558,43700,16600,691148,757,0,1480,0,19100,0,2370,52400,9040,0,0,18500,0,0,0,0,3910,0,0
RalStonia_pickettii_A,0,0,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RalStonia_pickettii_B,0,67500,4990,86100,93000,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0
RalStonia_pSeudoSolanacearum,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RalStonia_Sp000620465,175800,1429852,110963,62200,2192483,3130,34700,7390,12200,24100,10200,10100,313535,38100,0,0,40100,0,7190,1070,66200,24700,0,2040
RalStonia_Sp000801955,0,11900,1440,0,19300,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0
RalStonia_Sp003851545,0,14100,0,0,20900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RalStonia_Sp007997035,0,133818,9100,6820,195284,0,3790,638,0,0,0,1040,35100,3900,0,0,0,0,0,0,0,1740,0,0
RalStonia_Sp900115545,0,42300,4040,2940,61300,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0
TepidimonaS_fonticaldi,0,19400,0,0,0,0,0,0,0,0,0,0,0,3320,0,0,0,0,0,0,0,2060,0,0
UBA2334_Sp013823635,0,0,0,0,0,0,0,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA4615_Sp903831925,0,0,3870,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,0,0,0
UBA4615_Sp903903975,0,0,0,28400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Variovorax_Sp900115375,0,0,0,4650,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,199,0,0,0,0
Verminephrobacter_eiSeniae,0,0,0,0,0,0,0,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aquitalea_magnuSonii,0,0,0,0,0,11400,0,3990,0,0,0,0,0,49400,0,0,0,0,0,0,0,24800,0,0
Gulbenkiania_mobiliS,0,0,0,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomethylobacilluS_aquaticuS,0,0,0,0,0,0,0,0,0,0,0,0,0,8920,0,0,0,0,0,0,0,0,0,0
AlySiella_craSSa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,0
ConchiformibiuS_kuhniae,0,0,0,0,0,0,0,4610,0,0,0,2020,0,11300,0,3580,0,0,0,1770,0,10900,0,2780
ConchiformibiuS_Steedae,0,0,31500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eikenella_corrodenS,662889,2607271,588418,1296523,910553,392137,797965,2861961,601976,1725213,788071,1544872,995165,2237884,521780,2348131,640176,1680151,467384,1418026,1317255,1410584,330889,1768034
Eikenella_corrodenS_B,164774,177105,44900,25400,96700,161751,253292,242289,177807,179395,79500,49800,60900,347037,179409,252672,161166,81200,40300,42100,105509,255872,225450,197382
Eikenella_exigua,135865,442056,40400,58700,300219,27400,101668,322196,186442,281487,61900,50300,184109,222475,45300,312766,155109,487877,36400,52000,203147,151593,19500,304233
Eikenella_halliae,113063,652670,168013,50400,277640,32800,370609,685243,99600,678278,313648,115371,251801,519778,213777,759868,249341,536786,120082,124284,497926,359353,85800,541229
Eikenella_longinqua,0,0,5880,0,0,1520,0,13300,0,0,0,5090,0,48000,0,13400,0,0,0,3960,0,28200,0,8990
Eikenella_Shayeganii,0,0,0,152497,0,0,0,18000,0,0,0,110503,0,127509,0,16500,0,0,0,70400,0,110813,0,10900
Kingella_kingae,164830,0,9520,147117,28900,80700,570500,17700,116258,0,8310,255745,37900,284195,474016,9310,123320,0,0,152514,27300,71000,310489,10400
Kingella_negevenSiS,0,0,0,0,0,12700,34000,11600,0,0,0,8510,0,9230,34400,6450,0,0,0,8590,0,3000,31400,13200
Kingella_A_denitrificanS,846185,108018,445860,348810,262666,139862,2425200,1416723,1062857,158081,918043,1077664,198973,1570121,2147108,1149644,1483896,271636,414984,732176,295658,1855473,1371628,816280
Kingella_B_oraliS,906080,162886,166905,82100,46300,20800,789321,65600,718207,165012,415537,70400,121901,260607,534694,66500,700245,69200,298662,48600,277689,137392,292222,58500
NeiSSeria_animaliS,0,0,0,24800,117105,2180,0,10600,0,0,0,34900,70000,15000,0,9630,0,0,0,21000,99200,7290,81400,8130
NeiSSeria_animaloriS,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450
NeiSSeria_bacilliformiS,120766,68900,61700,121378,77000,24300,193529,167550,67600,45000,101976,59800,38200,522969,157235,128046,155990,41600,42800,105152,33500,347354,128049,92600
NeiSSeria_bergeri,0,520270,51900,184800,251459,201548,515455,150853,139188,173327,57300,168182,0,778083,824995,99500,0,176776,304771,343062,272984,385015,901921,101398
NeiSSeria_braSilienSiS,0,0,0,0,0,6140,0,18700,0,0,0,7670,0,67800,0,14800,0,0,0,13000,0,41800,0,14200
NeiSSeria_cerebroSa,2360622,478224,209383,16722060,1501865,166232,189002,1777776,2527389,671385,101341,20518839,1971677,537267,103118,1084779,1679692,2667864,303795,17757298,2205541,391189,108917,1653274
NeiSSeria_chenwenguii,93900,0,0,0,0,0,0,18700,78300,0,0,8980,0,0,0,12600,52800,0,0,12500,0,0,0,17200
NeiSSeria_cinerea,611373,1036491,1282977,8305047,748104,108884,393287,5317486,733862,438378,2225613,14979589,873207,538436,367967,8366296,924874,446032,11796519,42625935,1134365,277287,400802,25216347
NeiSSeria_denitrificanS,0,0,0,0,0,0,0,2030,0,0,0,1250,0,0,0,0,0,0,0,1560,0,0,0,0
NeiSSeria_dentiae,0,0,0,0,0,0,0,3250,0,0,0,0,0,0,0,2170,0,0,0,726,0,0,0,1560
NeiSSeria_dumaSiana,0,0,0,0,0,0,0,43500,0,0,0,0,0,0,0,34900,0,0,0,0,0,0,0,54000
NeiSSeria_elongata,2786163,9228143,1388028,7186568,5311784,1599680,18997958,49791432,5183498,8752159,1361002,18535962,4224926,18710652,13299461,38211246,9056091,9110971,640439,35060631,11818923,10435855,11491886,29140563
NeiSSeria_flaveScenS,449215,1004120,393834,1462856,803249,484967,961048,3378094,884091,1340197,463436,1393033,719818,1745105,1834003,2770327,740326,2981334,224917,1055580,681882,1203180,2272535,3789102
NeiSSeria_flaveScenS_A,1500317,1129282,612623,407194,841044,398703,6316296,9143804,3384906,575639,169442,479026,2063174,1021128,8762823,5971151,1550453,1110661,336314,655432,1218194,1224183,13150097,6258817
NeiSSeria_flaveScenS_B,7745587,12102939,2189681,29572179,15468303,1801965,19699970,29654524,28059805,16958049,2162756,23567721,20110158,9145222,37251996,21766692,8814277,36541256,1140674,15766015,15354917,6191436,51522813,21003325
NeiSSeria_flaveScenS_C,953893,2802966,1654380,3659217,3068538,638888,5578348,3758474,3567461,4544777,1623736,3313300,4685453,2876576,9703543,2920441,1301939,10302349,582900,2504168,3908181,1776209,11285768,3626871
NeiSSeria_gonorrhoeae,0,0,179331,2555717,577299,0,0,108460,347797,0,305984,3198577,647732,74800,0,140613,95600,24400,156619,2388170,1077052,56000,0,281892
NeiSSeria_iguanae,0,0,0,240855,0,0,0,22400,0,120592,0,286629,0,0,0,15100,0,175095,0,200815,0,0,0,10400
NeiSSeria_lactamica,120296,0,92600,327144,737548,176886,206745,1330429,488260,0,184305,627013,495480,566892,69400,912091,197610,31900,636844,1671261,447252,356752,242916,1283721
NeiSSeria_lactamica_A,0,0,0,46700,0,0,0,383512,0,0,0,85500,0,0,0,0,0,0,0,49200,0,0,0,459783
NeiSSeria_lactamica_B,2543898,1148671,242774,6083857,1624975,61100,182035,2523148,2583867,1202390,349663,7577186,1542024,259948,206322,1145438,1162950,3261673,149928,5643683,1873734,126723,288184,971730
NeiSSeria_macacae,5664062,2723934,335505,3280213,3198717,166209,500423,2220293,4526213,1802810,469947,2285052,1714929,839849,462362,1390227,3280080,2527371,205559,1592284,1882131,613610,469162,1412710
NeiSSeria_meningitidiS,1883752,1750758,367429,3140376,2330920,405822,1492706,3543049,5324837,1463844,440217,3305926,2800456,2818988,2251840,2661613,1400922,1177609,1436734,5291413,2462468,1683411,3688301,3084555
NeiSSeria_mucoSa,7887476,2569565,598577,13512767,9517636,249448,736813,10782786,6660647,2765259,342144,16190383,10617952,1106440,1142118,7357501,4059381,3623762,231485,12333162,9804729,810559,1512235,7764261
NeiSSeria_mucoSa_A,5342534,1841694,1870980,29227354,3732420,117246,564314,4499012,5618128,1633407,1989464,35244942,3204894,449756,490673,2210958,3859690,3441250,1362771,28669134,4577939,367016,490778,2737934
NeiSSeria_muSculi,0,0,0,13800,0,0,0,6420,0,0,0,3170,0,7260,0,2650,0,0,0,2080,0,0,0,3570
NeiSSeria_perflava,1119175,1280689,894597,826444,1500915,23600,990869,3636282,2801635,1796763,821681,927465,2370949,456527,2075581,2696516,1081443,3933693,337914,705968,1597097,141170,3013170,2435729
NeiSSeria_polySaccharea,0,0,29400,1320592,748029,50400,102597,291743,0,0,50300,2266769,360626,364471,13000,358612,0,0,481924,2269686,351446,259809,55600,880468
NeiSSeria_potuS,0,0,19900,0,0,3790,0,166624,0,0,36700,97000,0,66900,0,134801,0,5290,9390,61400,0,50600,0,123317
NeiSSeria_Sicca,5532647,1684324,199606,2834412,1042091,144172,108265,1043180,4124102,1785247,65200,2978864,890974,322614,102809,680686,3201055,5128452,67200,2427239,961298,302226,81000,1017270
NeiSSeria_Sicca_A,3902704,1447826,168735,82765514,3132937,86300,224808,5079388,3879537,1148744,125891,21641494,2243199,329857,272059,1720924,1969622,3441231,112681,11940641,3826423,259564,445337,1336721
NeiSSeria_Sicca_B,11828760,1813993,5800395,3511716,3126180,440623,342566,3753502,8236835,3041868,4595264,2621962,2949455,1046847,382948,2581611,6336035,10974271,2787202,2318491,2733587,1097139,260102,4353565
