"Species","col_2b","col_WMS","Group"
"Capnocytophaga_gingivalis",0.002982627,0.003436327,"s17_12"
"Capnocytophaga_granulosa",0.00298483,0.002931984,"s17_12"
"Capnocytophaga_leadbetteri",0.001767389,0.00193564,"s17_12"
"Capnocytophaga_ochracea",0.003196786,0.002369479,"s17_12"
"Capnocytophaga_sp000192225",0.000223609,0.000100241,"s17_12"
"Capnocytophaga_sp000466425",0.000145289,9.41e-06,"s17_12"
"Capnocytophaga_sp002999135",0.000189861,0.000143332,"s17_12"
"Capnocytophaga_sputigena",0.003892215,0.004118899,"s17_12"
"Cardiobacterium_hominis",0.002329081,0.002585236,"s17_12"
"Cardiobacterium_valvarum",0.000419622,0.000563719,"s17_12"
"Catonella_morbi",7.81e-05,0.000167204,"s17_12"
"Corynebacterium_matruchotii",0.000523376,0.00052255,"s17_12"
"Desulfobulbus_oralis",0.000133265,9.58e-05,"s17_12"
"Dialister_invisus",0.000493333,0.000461252,"s17_12"
"Eikenella_corrodens",0.001680151,0.000201292,"s17_12"
"Eikenella_halliae",0.000536786,0.000677818,"s17_12"
"Eubacterium_B_infirmum",0.000273767,0.000177622,"s17_12"
"Eubacterium_M_brachy",0.001173353,0.001575944,"s17_12"
"Eubacterium_N_saphenum",0.001092868,0.00130243,"s17_12"
"F0058_sp000163695",0.003019806,0.003856208,"s17_12"
"Filifactor_alocis",0.001979369,0.003061155,"s17_12"
"Fretibacterium_fastidiosum",0.000806083,0.000889427,"s17_12"
"Fusobacterium_animalis",0.000976605,0.002145529,"s17_12"
"Fusobacterium_hwasookii",0.000408214,0.000434143,"s17_12"
"Fusobacterium_nucleatum",0.001085219,0.002048323,"s17_12"
"Fusobacterium_nucleatum_J",0.000468371,0.002945336,"s17_12"
"Fusobacterium_polymorphum",0.000700284,0.002403466,"s17_12"
"Fusobacterium_pseudoperiodonticum",0.002624399,0.006624933,"s17_12"
"Fusobacterium_vincentii",0.002525584,0.008960223,"s17_12"
"Gemella_haemolysans_A",0.001828595,0.006273532,"s17_12"
"Gemella_haemolysans_B",0.004610185,0.009854809,"s17_12"
"Gemella_morbillorum",0.000463743,0.000768854,"s17_12"
"Gemella_sanguinis",0.000346332,0.000686213,"s17_12"
"GN02-873_sp003260345",5.46e-05,9.68e-05,"s17_12"
"Granulicatella_adiacens",0.004620209,0.004793581,"s17_12"
"Granulicatella_elegans",0.000117093,0.000389636,"s17_12"
"Granulicatella_sp001058355",0.001777901,0.003535759,"s17_12"
"Haemophilus_A_parahaemolyticus",0.003739158,0.003825154,"s17_12"
"Haemophilus_A_paraphrohaemolyticus",0.001309818,0.002139663,"s17_12"
"Haemophilus_A_sputorum",0.004107507,0.003695579,"s17_12"
"Haemophilus_D_parainfluenzae",0.043010222,0.180133233,"s17_12"
"HOT-345_sp013333295",0.000696846,0.002521713,"s17_12"
"HOT-345_sp013333605",0.000273699,0.000669827,"s17_12"
"JABCPE02_sp013333255",0.000821876,0.001627835,"s17_12"
"Johnsonella_ignava",0.000347571,0.000500296,"s17_12"
"Johnsonella_sp900766185",7.54e-05,3.53e-05,"s17_12"
"Kingella_B_oralis",6.92e-05,4.61e-05,"s17_12"
"Lachnoanaerobaculum_sp000287675",2.5e-05,4.07e-05,"s17_12"
"Lancefieldella_rimae",0.000121355,8.15e-05,"s17_12"
"Lautropia_dentalis",0.015471635,0.019357003,"s17_12"
"Lautropia_mirabilis",0.017593643,0.032713482,"s17_12"
"Leptotrichia_A_sp000469505",0.000561381,0.000897823,"s17_12"
"Leptotrichia_A_sp001274535",0.000984645,0.00160811,"s17_12"
"Leptotrichia_buccalis",8.14e-05,0.000112582,"s17_12"
"Leptotrichia_hofstadii",0.000353226,0.000882549,"s17_12"
"Leptotrichia_hongkongensis",0.000332179,0.000627444,"s17_12"
"Leptotrichia_massiliensis",0.000167042,0.000601954,"s17_12"
"Leptotrichia_sp013394795",8.3e-05,5.04e-05,"s17_12"
"Metamycoplasma_salivarium",0.000376017,0.000501611,"s17_12"
"Mogibacterium_timidum",0.001171368,0.000741847,"s17_12"
"Neisseria_elongata",0.009110971,0.009219272,"s17_12"
"Neisseria_sicca_B",0.010974271,0.065822872,"s17_12"
"Neisseria_sp000090875",0.02290008,0.037732935,"s17_12"
"Neisseria_sp002237445",0.000228191,0.000162652,"s17_12"
"Neisseria_subflava_C",0.023769307,0.193090669,"s17_12"
"Ottowia_sp001262075",0.002019044,0.00301331,"s17_12"
"Parvimonas_micra",0.000551781,0.001008887,"s17_12"
"Pauljensenia_sp000278725",7.65e-05,0.00013433,"s17_12"
"Peptidiphaga_gingivicola",3.21e-05,2.02e-06,"s17_12"
"Peptidiphaga_sp000466165",0.000131361,1.12e-05,"s17_12"
"Peptoanaerobacter_yurii",0.000110205,0.000169126,"s17_12"
"Peptostreptococcus_stomatis",0.000120095,0.000199471,"s17_12"
"Porphyromonas_catoniae",0.000918511,0.000617127,"s17_12"
"Porphyromonas_endodontalis",0.00277934,0.00388281,"s17_12"
"Porphyromonas_gingivalis",4.31e-05,0.000328844,"s17_12"
"Porphyromonas_pasteri",0.016547785,0.016963247,"s17_12"
"Porphyromonas_sp000467855",0.00037231,0.000379218,"s17_12"
"Porphyromonas_sp003640335",6.22e-05,0.00011683,"s17_12"
"Prevotella_conceptionensis",0.000787075,0.000848865,"s17_12"
"Prevotella_enoeca",0.000550125,0.000434447,"s17_12"
"Prevotella_intermedia",0.003463383,0.002815356,"s17_12"
"Prevotella_koreensis",0.000421931,0.000429187,"s17_12"
"Prevotella_loescheii",0.00224884,0.002697919,"s17_12"
"Prevotella_melaninogenica",0.000159833,2.25e-05,"s17_12"
"Prevotella_micans",0.000125658,6.38e-05,"s17_12"
"Prevotella_nanceiensis",0.000830326,0.001423812,"s17_12"
"Prevotella_nigrescens",0.000447419,0.000396414,"s17_12"
"Prevotella_oris",0.001492077,0.001277445,"s17_12"
"Prevotella_pleuritidis",0.005227603,0.004519763,"s17_12"
"Prevotella_seregens",0.000407771,0.000249339,"s17_12"
"Prevotella_shahii",0.000190206,0.000183489,"s17_12"
"Prevotella_sp003043925",9.58e-05,8.19e-06,"s17_12"
"Prevotella_veroralis",0.000175896,8.8e-05,"s17_12"
"Pseudoleptotrichia_goodfellowii",0.000342583,0.000343511,"s17_12"
"Rothia_aeria",0.017309879,0.01440512,"s17_12"
"Rothia_dentocariosa",0.026839894,0.017835175,"s17_12"
"Rothia_mucilaginosa",0.027568833,0.070589243,"s17_12"
"Selenomonas_sputigena",0.00010969,0.000120472,"s17_12"
"Streptococcus_constellatus",0.00026323,0.000237605,"s17_12"
"Streptococcus_cristatus",0.000958469,0.001408133,"s17_12"
"Streptococcus_infantis",0.000466136,0.003650971,"s17_12"
"Streptococcus_intermedius",0.000471059,0.000164169,"s17_12"
"Streptococcus_oralis_S",0.000553877,0.001862507,"s17_12"
"Streptococcus_pneumoniae",0.001032985,1.45e-05,"s17_12"
"Streptococcus_rubneri",0.000294166,0.000204225,"s17_12"
"Streptococcus_sanguinis",0.014059455,0.034386228,"s17_12"
"Streptococcus_timonensis",0.000468371,0.001135024,"s17_12"
"Tannerella_forsythia",0.004644444,0.003922765,"s17_12"
"Tannerella_sp002890585",0.000490199,0.000359594,"s17_12"
"Tannerella_sp003033925",0.000195251,4.62e-05,"s17_12"
"Treponema_B_denticola",0.000593361,0.000534283,"s17_12"
"Treponema_C_lecithinolyticum",0.000809028,0.000972473,"s17_12"
"Treponema_C_maltophilum",4.45e-05,1.57e-05,"s17_12"
"Treponema_sp010365865",0.000475848,0.000634424,"s17_12"
"Veillonella_parvula_A",0.001320054,0.001116917,"s17_12"
"Veillonella_rogosae",0.000619797,0.001682254,"s17_12"
"Veillonella_tobetsuensis",0.000297839,5.36e-05,"s17_12"
"W11650_sp002999035",0.000299707,0.00040835,"s17_12"
"Actinomyces_graevenitzii",0.001214613,0.000585995,"s17_14"
"Actinomyces_oris",0.001196798,0.000786711,"s17_14"
"Aggregatibacter_segnis",0.008979476,0.020818549,"s17_14"
"Aggregatibacter_sp000466335",0.001000485,0.001458269,"s17_14"
"Allisonella_pneumosintes",0.004078584,0.005407849,"s17_14"
"Alloprevotella_rava",0.000923565,0.000802368,"s17_14"
"Alloprevotella_tannerae",0.010348513,0.011764042,"s17_14"
"Anaeroglobus_geminatus",0.000946329,0.000735545,"s17_14"
"Bifidobacterium_dentium",0.001811546,0.000538652,"s17_14"
"Bulleidia_extructa",0.000711954,0.000568365,"s17_14"
"Campylobacter_A_concisus_T",0.000554406,0.000162742,"s17_14"
"Campylobacter_A_rectus",0.003567361,0.005623236,"s17_14"
"Campylobacter_B_gracilis",0.00017385,0.000570831,"s17_14"
"Capnocytophaga_leadbetteri",0.001589536,0.001392802,"s17_14"
"Capnocytophaga_ochracea",0.001687052,0.000609543,"s17_14"
"Capnocytophaga_sputigena",0.00105438,0.000221551,"s17_14"
"Cardiobacterium_hominis",0.001001762,0.000487733,"s17_14"
"Cardiobacterium_valvarum",0.000450662,0.000103933,"s17_14"
"Catonella_morbi",0.000955808,0.000449514,"s17_14"
"Corynebacterium_matruchotii",0.004658182,0.003826661,"s17_14"
"Desulfobulbus_oralis",0.000732279,0.000355074,"s17_14"
"Dialister_invisus",0.002699739,0.001709656,"s17_14"
"Eubacterium_B_infirmum",0.000950065,0.000475651,"s17_14"
"Eubacterium_M_brachy",0.00875435,0.011550134,"s17_14"
"F0058_sp000163695",0.006778045,0.007831228,"s17_14"
"F0422_sp003992055",0.002189857,0.000366786,"s17_14"
"F0422_sp003999875",0.000531908,0.000222291,"s17_14"
"Filifactor_alocis",0.019467466,0.028368307,"s17_14"
"Fretibacterium_fastidiosum",0.002659215,0.002592779,"s17_14"
"Fusobacterium_animalis",0.000931066,0.004146597,"s17_14"
"Fusobacterium_nucleatum",0.000454518,0.000669586,"s17_14"
"Fusobacterium_nucleatum_J",0.003499614,0.023803882,"s17_14"
"Fusobacterium_polymorphum",0.000874194,0.00290914,"s17_14"
"Fusobacterium_pseudoperiodonticum",0.000201557,0.003899155,"s17_14"
"Fusobacterium_vincentii",0.002341704,0.003459505,"s17_14"
"Gemella_haemolysans_A",0.000667914,7.98e-05,"s17_14"
"Gemella_haemolysans_B",0.005504912,0.012722988,"s17_14"
"Gemella_morbillorum",0.003849262,0.006242766,"s17_14"
"Gemella_sanguinis",0.000883523,0.00077056,"s17_14"
"GN02-872_sp003260325",0.001733105,0.002987059,"s17_14"
"GN02-873_sp003260345",0.000418232,0.000209346,"s17_14"
"Granulicatella_adiacens",0.001517834,0.00085341,"s17_14"
"Granulicatella_elegans",0.003886915,0.015215286,"s17_14"
"Granulicatella_sp001058355",0.001126049,0.001686231,"s17_14"
"Haemophilus_A_parahaemolyticus",0.006943444,0.009458527,"s17_14"
"Haemophilus_A_sputorum",0.010336956,0.013010992,"s17_14"
"Haemophilus_D_parainfluenzae",0.005882349,0.015704499,"s17_14"
"HOT-345_sp013333295",0.00043862,0.000395883,"s17_14"
"HOT-345_sp013333605",0.00084518,0.00075897,"s17_14"
"JABCPE02_sp013333255",0.00175027,0.001474173,"s17_14"
"JABCPH02_sp013333235",0.00053391,0.000278634,"s17_14"
"Kingella_A_denitrificans",0.000414984,0.000133646,"s17_14"
"Kingella_B_oralis",0.000298662,7.58e-05,"s17_14"
"Lachnoanaerobaculum_sp000287675",0.00059308,0.001049934,"s17_14"
"Lancefieldella_rimae",0.001535376,0.001853658,"s17_14"
"Lautropia_mirabilis",0.002212719,0.003367654,"s17_14"
"Leptotrichia_A_sp000469505",0.001335619,0.001714588,"s17_14"
"Leptotrichia_A_sp001274535",0.00070538,0.000838492,"s17_14"
"Leptotrichia_buccalis",0.004427736,0.010028371,"s17_14"
"Leptotrichia_hofstadii",0.00109494,0.001096167,"s17_14"
"Leptotrichia_massiliensis",0.001223936,0.001248307,"s17_14"
"Leptotrichia_sp002240055",0.001726231,0.001052769,"s17_14"
"Leptotrichia_trevisanii",0.001329006,0.000704107,"s17_14"
"Leptotrichia_wadei_A",0.002404647,0.004602522,"s17_14"
"Mogibacterium_timidum",0.008688896,0.006018749,"s17_14"
"Neisseria_cinerea",0.011796519,0.019115304,"s17_14"
"Neisseria_mucosa",0.000231485,7.35e-05,"s17_14"
"Neisseria_sicca_B",0.002787202,0.002105416,"s17_14"
"Neisseria_sp000090875",0.005193889,0.008690433,"s17_14"
"Neisseria_subflava_C",0.001971755,0.016073258,"s17_14"
"Oribacterium_sinus",0.000793633,0.000146715,"s17_14"
"Parvimonas_micra",0.002534216,0.003054129,"s17_14"
"Pauljensenia_sp000278725",0.001262796,0.000857109,"s17_14"
"Peptidiphaga_sp000466165",0.00081447,8.57e-05,"s17_14"
"Peptoanaerobacter_stomatis",0.000829894,0.000110467,"s17_14"
"Peptostreptococcus_stomatis",0.000785988,0.001118853,"s17_14"
"Phocaeicola_abscessus",0.000767801,0.00043065,"s17_14"
"Porphyromonas_catoniae",0.003235138,0.000963261,"s17_14"
"Porphyromonas_endodontalis",0.047145436,0.072842174,"s17_14"
"Porphyromonas_pasteri",0.004224438,0.00230761,"s17_14"
"Prevotella_baroniae",0.021359949,0.019806958,"s17_14"
"Prevotella_conceptionensis",0.007716794,0.005860815,"s17_14"
"Prevotella_denticola",0.003789981,0.000859082,"s17_14"
"Prevotella_enoeca",0.000987367,0.00035754,"s17_14"
"Prevotella_histicola",0.003859867,0.002916414,"s17_14"
"Prevotella_intermedia",0.042440111,0.035582225,"s17_14"
"Prevotella_jejuni",0.002309439,0.000532241,"s17_14"
"Prevotella_koreensis",0.006729284,0.007921723,"s17_14"
"Prevotella_loescheii",0.003846684,0.003333626,"s17_14"
"Prevotella_maculosa",0.000485022,2.27e-05,"s17_14"
"Prevotella_marshii",0.00098765,0.000681298,"s17_14"
"Prevotella_melaninogenica",0.030556786,0.037396677,"s17_14"
"Prevotella_micans",0.000533093,0.000129331,"s17_14"
"Prevotella_multiformis",0.005447198,0.005238203,"s17_14"
"Prevotella_nanceiensis",0.002258776,0.003547903,"s17_14"
"Prevotella_nigrescens",0.034707247,0.032619207,"s17_14"
"Prevotella_oralis",0.000811301,0.000353471,"s17_14"
"Prevotella_oris",0.013908764,0.011481339,"s17_14"
"Prevotella_oulorum",0.000907606,0.000662805,"s17_14"
"Prevotella_pallens",0.002837317,0.002760946,"s17_14"
"Prevotella_pleuritidis",0.024254574,0.020631519,"s17_14"
"Prevotella_salivae",0.00099797,0.00010344,"s17_14"
"Prevotella_sp000257925",0.002077989,0.000239921,"s17_14"
"Prevotella_sp000467895",0.013876383,0.019818671,"s17_14"
"Prevotella_sp013333935",0.001181558,0.000745409,"s17_14"
"Prevotella_veroralis",0.001509943,0.000140797,"s17_14"
"Pseudoramibacter_alactolyticus",0.000502943,0.000559611,"s17_14"
"Rothia_aeria",0.002134536,0.001175319,"s17_14"
"Rothia_dentocariosa",0.005310482,0.003014799,"s17_14"
"Rothia_mucilaginosa",0.001845869,0.001928618,"s17_14"
"Rothia_mucilaginosa_A",0.001742029,0.000456295,"s17_14"
"Selenomonas_sputigena",0.00077188,0.000683764,"s17_14"
"Shuttleworthia_satelles",0.000478411,0.000158057,"s17_14"
"Simonsiella_muelleri",0.000908093,0.000586488,"s17_14"
"Streptococcus_anginosus",0.001099581,0.002561217,"s17_14"
"Streptococcus_gordonii",0.001209849,0.000753546,"s17_14"
"Streptococcus_infantis",0.000209651,0.003010731,"s17_14"
"Streptococcus_oralis_S",0.0015805,0.010782164,"s17_14"
"Streptococcus_parasanguinis_B",0.002626505,0.003111705,"s17_14"
"Streptococcus_pneumoniae",0.0182808,0.000138454,"s17_14"
"Streptococcus_salivarius",0.009646655,0.009574049,"s17_14"
"Streptococcus_sanguinis",0.00714978,0.006957845,"s17_14"
"Streptococcus_sinensis",0.002527463,0.003127239,"s17_14"
"Tannerella_forsythia",0.020198806,0.017014203,"s17_14"
"Tannerella_sp003033925",0.00120599,0.000586488,"s17_14"
"Treponema_B_denticola",0.003823644,0.003180007,"s17_14"
"Treponema_C_lecithinolyticum",0.000857604,0.00069449,"s17_14"
"Treponema_C_maltophilum",0.000205825,2.22e-05,"s17_14"
"Treponema_vincentii",0.001082378,0.000270004,"s17_14"
"UBA4285_sp900542465",0.000481699,0.000335471,"s17_14"
"Veillonella_atypica",0.004674175,0.003678344,"s17_14"
"Veillonella_parvula_A",0.009804213,0.010576147,"s17_14"
"Veillonella_rogosae",0.001995242,0.001092715,"s17_14"
"W11650_sp002999035",0.00041992,6.78e-05,"s17_14"
"Aggregatibacter_segnis",0.010975944,0.018436954,"s17_2"
"Aggregatibacter_sp000466335",0.002810527,0.009080731,"s17_2"
"Allisonella_pneumosintes",0.001069261,0.000250619,"s17_2"
"Alloprevotella_tannerae",0.005507892,0.007784398,"s17_2"
"Arachnia_propionica",0.000995761,0.000115129,"s17_2"
"Bergeyella_A_cardium",0.00040556,0.00013381,"s17_2"
"Bulleidia_extructa",0.00134582,0.00154989,"s17_2"
"Campylobacter_A_rectus",0.008878061,0.019948327,"s17_2"
"Capnocytophaga_gingivalis",0.001229386,0.000893538,"s17_2"
"Capnocytophaga_leadbetteri",0.000898487,0.000216195,"s17_2"
"Capnocytophaga_ochracea",0.001393333,0.000891019,"s17_2"
"Capnocytophaga_sputigena",0.003745518,0.003739236,"s17_2"
"Cardiobacterium_hominis",0.00180389,0.001774166,"s17_2"
"Catonella_morbi",0.0003149,0.000156269,"s17_2"
"Corynebacterium_durum",0.001390564,0.000856071,"s17_2"
"Corynebacterium_matruchotii",0.000754124,0.000318311,"s17_2"
"Desulfobulbus_oralis",0.001077461,0.00072268,"s17_2"
"Dialister_invisus",0.001115603,0.000597056,"s17_2"
"Eikenella_halliae",0.000497926,0.000591599,"s17_2"
"Eubacterium_M_brachy",0.003614951,0.004363683,"s17_2"
"Eubacterium_N_saphenum",0.010733737,0.015108594,"s17_2"
"F0058_sp000163695",0.001341619,0.001434236,"s17_2"
"F0422_sp001553345",0.002132016,7.42e-05,"s17_2"
"F0422_sp003992055",0.00099649,2.17e-05,"s17_2"
"Filifactor_alocis",0.009661633,0.014861019,"s17_2"
"Fretibacterium_fastidiosum",0.002598568,0.002119135,"s17_2"
"Fusobacterium_animalis",0.000740258,0.003478647,"s17_2"
"Fusobacterium_nucleatum_J",0.008109935,0.038806757,"s17_2"
"Fusobacterium_pseudoperiodonticum",0.006056683,0.01046627,"s17_2"
"Fusobacterium_vincentii",0.009834326,0.019035059,"s17_2"
"Gemella_haemolysans_A",0.00039376,0.000602199,"s17_2"
"Gemella_haemolysans_B",0.000842702,0.000208324,"s17_2"
"Gemella_morbillorum",0.001546445,0.002106121,"s17_2"
"Gemella_sanguinis",0.001108649,0.000745559,"s17_2"
"GN02-873_sp003260345",0.001692565,0.002109584,"s17_2"
"Granulicatella_adiacens",0.002137529,0.001720642,"s17_2"
"Granulicatella_elegans",0.001034789,0.00360595,"s17_2"
"Granulicatella_sp001058355",0.000450706,0.000485495,"s17_2"
"Haemophilus_A_parahaemolyticus",0.042471881,0.048831296,"s17_2"
"Haemophilus_A_paraphrohaemolyticus",0.003314269,0.002240876,"s17_2"
"Haemophilus_A_sputorum",0.022546692,0.029213979,"s17_2"
"Haemophilus_D_parainfluenzae",0.027951854,0.059539789,"s17_2"
"Haemophilus_influenzae",0.000150966,0.025609498,"s17_2"
"HOT-345_sp013333295",0.001745323,0.003448526,"s17_2"
"HOT-345_sp013333605",0.000687117,0.001141218,"s17_2"
"JABCPE02_sp013333255",0.002504745,0.005723091,"s17_2"
"Kingella_A_denitrificans",0.000295658,6.46e-05,"s17_2"
"Kingella_B_oralis",0.000277689,0.000302044,"s17_2"
"Lautropia_dentalis",0.001759814,0.001935683,"s17_2"
"Lautropia_mirabilis",0.005181133,0.008502881,"s17_2"
"Leptotrichia_A_sp000469505",0.001031928,0.000412345,"s17_2"
"Leptotrichia_A_sp001274535",0.000879487,0.001682966,"s17_2"
"Leptotrichia_buccalis",0.000457887,0.000286721,"s17_2"
"Leptotrichia_trevisanii",0.001133376,0.000981905,"s17_2"
"Mogibacterium_timidum",0.00502502,0.004031834,"s17_2"
"Neisseria_elongata",0.011818923,0.012877059,"s17_2"
"Neisseria_mucosa",0.009804729,0.016992537,"s17_2"
"Neisseria_sicca_B",0.002733587,0.020186877,"s17_2"
"Neisseria_sp000090875",0.01328886,0.022100731,"s17_2"
"Neisseria_subflava_C",0.012311484,0.130798418,"s17_2"
"Parvimonas_micra",0.001853699,0.002238882,"s17_2"
"Peptoanaerobacter_stomatis",0.000810216,8.54e-05,"s17_2"
"Peptostreptococcus_stomatis",0.000901751,0.000275911,"s17_2"
"Porphyromonas_catoniae",0.006599502,0.005786585,"s17_2"
"Porphyromonas_endodontalis",0.004355142,0.006593749,"s17_2"
"Porphyromonas_gingivalis",0.061085697,0.057514164,"s17_2"
"Porphyromonas_pasteri",0.034181834,0.035540737,"s17_2"
"Porphyromonas_sp000467855",0.004923972,0.007586569,"s17_2"
"Porphyromonas_sp003640335",0.003795962,0.00400906,"s17_2"
"Prevotella_aurantiaca",0.000617487,0.000329121,"s17_2"
"Prevotella_baroniae",0.001027331,0.000740522,"s17_2"
"Prevotella_conceptionensis",0.001757152,0.001445571,"s17_2"
"Prevotella_enoeca",0.001239339,0.001038472,"s17_2"
"Prevotella_intermedia",0.025924538,0.022014357,"s17_2"
"Prevotella_koreensis",0.001253207,0.001399918,"s17_2"
"Prevotella_loescheii",0.000709263,0.000107258,"s17_2"
"Prevotella_melaninogenica",0.002173136,0.002743582,"s17_2"
"Prevotella_nanceiensis",0.000587494,0.000725619,"s17_2"
"Prevotella_nigrescens",0.001072592,0.000226585,"s17_2"
"Prevotella_oris",0.006240862,0.005411391,"s17_2"
"Prevotella_pleuritidis",0.003501234,0.003095162,"s17_2"
"Prevotella_seregens",0.002852212,0.002512274,"s17_2"
"Prevotella_shahii",0.001178955,0.001447774,"s17_2"
"Prevotella_sp000467895",0.000759852,3.98e-05,"s17_2"
"Prevotella_veroralis",0.001807309,0.002020063,"s17_2"
"Rothia_aeria",0.026499001,0.02386881,"s17_2"
"Rothia_dentocariosa",0.002590523,0.001487655,"s17_2"
"Rothia_mucilaginosa",0.007265137,0.020798311,"s17_2"
"Streptococcus_cristatus",0.001090201,0.000401431,"s17_2"
"Streptococcus_infantis",0.000841023,0.003201791,"s17_2"
"Streptococcus_sanguinis",0.001885888,0.004652084,"s17_2"
"Streptococcus_timonensis",0.000519243,0.000781767,"s17_2"
"Tannerella_forsythia",0.01834908,0.01473487,"s17_2"
"Tannerella_sp003033925",0.000485732,1.33e-05,"s17_2"
"Treponema_B_denticola",0.002869371,0.002248747,"s17_2"
"Treponema_C_lecithinolyticum",0.002451704,0.003351343,"s17_2"
"Treponema_C_maltophilum",0.000242696,0.000246316,"s17_2"
"Veillonella_parvula_A",0.001835113,0.000722261,"s17_2"
"Veillonella_rogosae",0.001729825,0.004281928,"s17_2"
"W11650_sp002999035",0.001471109,0.002320427,"s17_2"
"W5053_sp000467935",0.001197891,0.002244549,"s17_2"
"Abiotrophia_defectiva",0.000442102,0.00056234,"s17_6"
"Abiotrophia_sp001815865",0.000320921,0.000182212,"s17_6"
"Actinomyces_dentalis",8.46e-05,8.85e-05,"s17_6"
"Actinomyces_graevenitzii",0.000618508,0.000520942,"s17_6"
"Actinomyces_massiliensis",0.000259069,0.000177012,"s17_6"
"Actinomyces_naeslundii",0.000607327,0.000418263,"s17_6"
"Actinomyces_oris",0.001951872,0.001941118,"s17_6"
"Aggregatibacter_segnis",0.008585541,0.009832536,"s17_6"
"Aggregatibacter_sp000466335",0.014283117,0.047252049,"s17_6"
"Allisonella_pneumosintes",8.23e-05,1.46e-05,"s17_6"
