"Species","col_mpa","col_2bp","Group"
"Dialister_invisus",0.003420469,0.004341735,"s9_12"
"Eikenella_corrodens",0.001790988,0.00239517,"s9_12"
"Eikenella_halliae",0.000887507,0.000651911,"s9_12"
"Eubacterium_B_infirmum",0.001951243,0.002511645,"s9_12"
"Eubacterium_M_brachy",0.013861965,0.013964932,"s9_12"
"Eubacterium_N_saphenum",0.013909676,0.01159758,"s9_12"
"F0058_sp000163695",0.045905878,0.031873306,"s9_12"
"Filifactor_alocis",0.028028362,0.024685284,"s9_12"
"Flexilinea_sp001717545",0.000320196,0.000734054,"s9_12"
"Fretibacterium_fastidiosum",0.004550394,0.005209565,"s9_12"
"Fusobacterium_animalis",0.007874918,0.009689916,"s9_12"
"Fusobacterium_nucleatum",0.011356461,0.013235993,"s9_12"
"Fusobacterium_pseudoperiodonticum",0.015587077,0.017195824,"s9_12"
"Fusobacterium_vincentii",0.047411435,0.045663449,"s9_12"
"Gemella_morbillorum",0.001502843,0.002219419,"s9_12"
"Gemella_sanguinis",0.004585785,0.00647093,"s9_12"
"Granulicatella_sp001058355",0.001572896,0.001746973,"s9_12"
"Haemophilus_A_sputorum",0.005477051,0.007492917,"s9_12"
"Haemophilus_D_parainfluenzae",0.056619233,0.008100717,"s9_12"
"HOT-345_sp003260355",0.00127619,0.000831492,"s9_12"
"HOT-345_sp013333295",0.001665394,0.001523275,"s9_12"
"HOT-345_sp013333605",0.002888027,0.002353066,"s9_12"
"JABCPE02_sp013333255",0.000524925,0.000801809,"s9_12"
"Johnsonella_ignava",0.008306718,0.007383598,"s9_12"
"Johnsonella_sp900766185",0.001935478,0.001250674,"s9_12"
"Kingella_B_oralis",3.99e-05,0.000152783,"s9_12"
"Lachnoanaerobaculum_sp000209465",0.00024628,0.001301777,"s9_12"
"Lautropia_dentalis",0.000401315,0.001041368,"s9_12"
"Lautropia_mirabilis",0.00797817,0.005154148,"s9_12"
"Leptotrichia_A_sp000469505",0.002509158,0.001319457,"s9_12"
"Leptotrichia_A_sp001274535",0.004254314,0.001331592,"s9_12"
"Leptotrichia_buccalis",0.001341858,0.001554878,"s9_12"
"Leptotrichia_hofstadii",0.000297437,0.00177315,"s9_12"
"Mogibacterium_timidum",0.004231973,0.005139943,"s9_12"
"Neisseria_elongata",0.007961153,0.011999769,"s9_12"
"Neisseria_sicca_B",0.005410548,0.001954241,"s9_12"
"Neisseria_sp000090875",0.107728319,0.072167912,"s9_12"
"Neisseria_subflava_C",0.058815398,0.010540807,"s9_12"
"Oribacterium_sp000160135",0.000201075,0.000417017,"s9_12"
"Ottowia_sp001262075",0.017832728,0.01635072,"s9_12"
"Parvimonas_micra",0.002775588,0.003541645,"s9_12"
"Pauljensenia_cardiffensis",0.000101582,0.000456263,"s9_12"
"Pauljensenia_georgiae",0.000514067,0.000484854,"s9_12"
"Pauljensenia_sp000278725",0.0007687,0.000570447,"s9_12"
"Peptidiphaga_gingivicola",0.000890848,0.000697214,"s9_12"
"Peptoanaerobacter_yurii",0.003561827,0.002598176,"s9_12"
"Porphyromonas_catoniae",0.001186823,0.001583383,"s9_12"
"Porphyromonas_endodontalis",0.0261336,0.016705038,"s9_12"
"Porphyromonas_pasteri",0.006505499,0.005986548,"s9_12"
"Prevotella_baroniae",0.000173931,0.000528977,"s9_12"
"Prevotella_conceptionensis",0.003158633,0.003055448,"s9_12"
"Prevotella_enoeca",0.000272381,0.00092984,"s9_12"
"Prevotella_intermedia",0.019621732,0.026488723,"s9_12"
"Prevotella_koreensis",0.003567778,0.003411661,"s9_12"
"Prevotella_loescheii",0.003561409,0.003507877,"s9_12"
"Prevotella_melaninogenica",0.000309234,0.000676619,"s9_12"
"Prevotella_micans",0.000983869,0.001234898,"s9_12"
"Prevotella_nanceiensis",0.000584224,0.000691706,"s9_12"
"Prevotella_nigrescens",0.000990759,0.00230439,"s9_12"
"Prevotella_oris",0.004957346,0.004837236,"s9_12"
"Prevotella_pallens",0.000128517,0.000654034,"s9_12"
"Prevotella_pleuritidis",0.024663225,0.027325922,"s9_12"
"Prevotella_saccharolytica",0.000282716,0.000561471,"s9_12"
"Prevotella_seregens",0.000389727,0.000993544,"s9_12"
"Prevotella_shahii",0.000124341,0.000348856,"s9_12"
"Pseudoleptotrichia_goodfellowii",0.00289784,0.004207249,"s9_12"
"Rothia_aeria",0.001058098,0.002039855,"s9_12"
"Rothia_dentocariosa",0.001007568,0.002134006,"s9_12"
"Rothia_mucilaginosa",0.058864884,0.022982257,"s9_12"
"Selenomonas_sputigena",0.000501122,0.000768884,"s9_12"
"Streptococcus_constellatus",0.001176905,0.0024653,"s9_12"
"Streptococcus_cristatus",0.007121043,0.00457445,"s9_12"
"Streptococcus_intermedius",6.93e-05,0.000893721,"s9_12"
"Streptococcus_rubneri",0.000910789,0.00128349,"s9_12"
"Tannerella_forsythia",0.035964981,0.04344406,"s9_12"
"Tannerella_sp002890585",0.00215451,0.004220885,"s9_12"
"Tannerella_sp003033925",0.008723902,0.009521088,"s9_12"
"Treponema_B_denticola",0.007221163,0.010395562,"s9_12"
"Treponema_C_lecithinolyticum",0.010322063,0.00973217,"s9_12"
"Treponema_C_maltophilum",0.001257815,0.000928757,"s9_12"
"Treponema_D_buccale",0.000303701,0.000346267,"s9_12"
"Treponema_sp010365865",0.00235475,0.004591836,"s9_12"
"Veillonella_parvula_A",0.000312053,0.001428509,"s9_12"
"Veillonella_rogosae",0.004971545,0.002629151,"s9_12"
"Veillonella_tobetsuensis",0.000129874,0.000806671,"s9_12"
"W11650_sp002999035",0.00620232,0.004252234,"s9_12"
"Abiotrophia_sp001815865",6.64e-05,0.00040639,"s9_14"
"Actinomyces_graevenitzii",0.001895821,0.00207593,"s9_14"
"Actinomyces_oris",0.000390697,0.00074458,"s9_14"
"Aggregatibacter_segnis",0.016023762,0.009317986,"s9_14"
"Aggregatibacter_sp000466335",0.00079536,0.00082959,"s9_14"
"Allisonella_pneumosintes",0.006465254,0.007797327,"s9_14"
"Alloprevotella_rava",0.00136164,0.001451981,"s9_14"
"Alloprevotella_tannerae",0.02183365,0.019944128,"s9_14"
"Anaeroglobus_geminatus",0.001797725,0.001563169,"s9_14"
"Anaeroglobus_micronuciformis",0.001704809,0.001631031,"s9_14"
"Bacteroides_D_sp013333835",7.99e-05,0.000277263,"s9_14"
"Bifidobacterium_dentium",0.001663475,0.002304942,"s9_14"
"Bulleidia_extructa",0.000974997,0.00095538,"s9_14"
"Campylobacter_A_concisus_T",0.00260964,0.002512817,"s9_14"
"Campylobacter_A_rectus",0.019123097,0.013218532,"s9_14"
"Campylobacter_B_gracilis",0.000506814,0.000212544,"s9_14"
"Capnocytophaga_granulosa",0.000281451,0.000693743,"s9_14"
"Capnocytophaga_leadbetteri",0.001702556,0.001863597,"s9_14"
"Capnocytophaga_ochracea",0.000444645,0.000821964,"s9_14"
"Capnocytophaga_sp000466425",0.000519878,0.000628698,"s9_14"
"Capnocytophaga_sputigena",0.001039644,0.000991239,"s9_14"
"Cardiobacterium_hominis",0.000773736,0.001017103,"s9_14"
"Cardiobacterium_valvarum",0.000270075,0.000350805,"s9_14"
"Catonella_morbi",0.001167586,0.001918766,"s9_14"
"Centipeda_massiliensis",1.77e-05,0.000312992,"s9_14"
"Centipeda_sp001683335",2.52e-05,0.000363377,"s9_14"
"Corynebacterium_matruchotii",0.001365582,0.001582451,"s9_14"
"Desulfobulbus_oralis",0.001118707,0.000986636,"s9_14"
"Dialister_invisus",0.00754015,0.007756589,"s9_14"
"Eikenella_corrodens",0.000765176,0.000866509,"s9_14"
"Eubacterium_B_infirmum",0.003509291,0.003446565,"s9_14"
"Eubacterium_B_sulci",0.001504899,0.000955861,"s9_14"
"Eubacterium_M_brachy",0.013198332,0.01320272,"s9_14"
"F0058_sp000163695",0.005833089,0.004377311,"s9_14"
"Filifactor_alocis",0.043920594,0.035831068,"s9_14"
"Flexilinea_sp001717545",0.000118257,0.000406817,"s9_14"
"Fretibacterium_fastidiosum",0.005091226,0.00493798,"s9_14"
"Fusobacterium_nucleatum_J",0.021713028,0.023431361,"s9_14"
"Gemella_haemolysans_B",0.001489807,0.001978518,"s9_14"
"Gemella_morbillorum",0.009394075,0.008150385,"s9_14"
"Gemella_sanguinis",0.001533393,0.001618145,"s9_14"
"GN02-873_sp003260345",0.000688816,0.000763375,"s9_14"
"Granulicatella_adiacens",0.000337876,0.000952886,"s9_14"
