"Species","col_2b","col_WMS","Group"
"Streptococcus_sp001553685",0.000340347,0.000545808,"s11_1"
"Streptococcus_sp001587175",0.000390773,0.000193349,"s11_1"
"Streptococcus_sp001811505",0.000423324,0.000549286,"s11_1"
"Streptococcus_sp001814775",0.000448081,0.000573622,"s11_1"
"Streptococcus_sp002355895",0.002228883,0.001917248,"s11_1"
"Streptococcus_sp013276795",0.001175869,0.00134832,"s11_1"
"Streptococcus_sp013277415",0.000602717,0.000422083,"s11_1"
"Streptococcus_timonensis",0.000756883,0.000669912,"s11_1"
"Streptococcus_vestibularis",0.000703293,0.000705171,"s11_1"
"Tannerella_forsythia",0.002605186,0.002465878,"s11_1"
"Tannerella_sp002890585",9.97e-05,9.63243e-05,"s11_1"
"Tannerella_sp003033925",0.000206371,0.000219684,"s11_1"
"TM7x_sp005697565",6.04e-05,0.000116201,"s11_1"
"Treponema_B_denticola",0.000367934,0.000389087,"s11_1"
"Treponema_B_denticola_A",0.000118815,0.00015428,"s11_1"
"Treponema_B_putidum",9.34e-06,1.76216e-05,"s11_1"
"Treponema_C_lecithinolyticum",0.000273233,0.000304451,"s11_1"
"Treponema_C_maltophilum",3.11e-05,3.46044e-05,"s11_1"
"Treponema_D_buccale",3.51e-05,3.8878e-05,"s11_1"
"Treponema_D_paredis",1.46e-05,2.25016e-05,"s11_1"
"Treponema_D_socranskii",3.46e-05,3.78011e-05,"s11_1"
"Treponema_D_sp014334325",1.79e-05,1.92605e-05,"s11_1"
"Treponema_D_sp014334335",2.18e-05,3.67315e-05,"s11_1"
"Treponema_medium",0.000104015,0.000132112,"s11_1"
"Treponema_sp000775995",9.28e-05,0.000101624,"s11_1"
"Treponema_sp010365865",0.000128725,0.000174571,"s11_1"
"Treponema_vincentii",9.43e-05,9.85468e-05,"s11_1"
"UBA1103_sp004138455",0.00012039,9.74195e-05,"s11_1"
"UBA1103_sp013333515",0.000136684,0.000129587,"s11_1"
"UBA2866_sp004138405",6.31e-05,0.000107357,"s11_1"
"UMGS1907_sp004151455",0.000560217,0.000613743,"s11_1"
"UMGS1907_sp900555945",0.000111636,0.000128179,"s11_1"
"UMGS1907_sp900556165",0.000155991,0.000161548,"s11_1"
"Veillonella_atypica",0.000222871,0.000189771,"s11_1"
"Veillonella_denticariosi",4.2e-05,4.68939e-05,"s11_1"
"Veillonella_dispar_A",0.000291301,0.000455968,"s11_1"
"Veillonella_parvula_A",0.001594478,0.001536253,"s11_1"
"Veillonella_rogosae",0.000377352,0.000422607,"s11_1"
"Veillonella_sp900552445",0.000222037,0.000273103,"s11_1"
"Veillonella_sp900757715",3.42e-05,5.25701e-05,"s11_1"
"Veillonella_tobetsuensis",0.000225283,0.000194959,"s11_1"
"W11650_sp002999035",0.000282436,0.000326036,"s11_1"
"Abiotrophia_defectiva",0.000269838,0.000310984,"s11_11"
"Actinomyces_dentalis",0.000241761,0.000406102,"s11_11"
"Actinomyces_gerencseriae",0.000300956,0.000371569,"s11_11"
"Actinomyces_graevenitzii",0.000798391,0.000862189,"s11_11"
"Actinomyces_johnsonii",0.000182809,0.000176953,"s11_11"
"Actinomyces_massiliensis",0.000960534,0.001089129,"s11_11"
"Actinomyces_naeslundii",0.001495848,0.001488166,"s11_11"
"Actinomyces_oris",0.004387283,0.004142623,"s11_11"
"Actinomyces_oris_A",0.000648835,0.000708831,"s11_11"
"Actinomyces_oris_B",0.000176253,0.000183371,"s11_11"
"Actinomyces_oris_C",0.00027029,0.000274918,"s11_11"
"Actinomyces_oris_E",0.001113564,0.001066666,"s11_11"
"Actinomyces_sp000195595",0.000436278,0.000432959,"s11_11"
"Actinomyces_sp000220835",0.000175403,0.000192443,"s11_11"
"Actinomyces_sp001278845",5.02e-05,8.59424e-05,"s11_11"
"Actinomyces_sp900323545",0.000101459,7.30467e-05,"s11_11"
"Aggregatibacter_aphrophilus",0.000840126,0.001271261,"s11_11"
"Aggregatibacter_kilianii",0.000199081,0.000468814,"s11_11"
"Aggregatibacter_segnis",0.002888255,0.004150378,"s11_11"
"Aggregatibacter_segnis_A",0.003046621,0.003871345,"s11_11"
"Aggregatibacter_sp000466335",0.010128669,0.012113777,"s11_11"
"Alloprevotella_rava",0.000252902,0.000130935,"s11_11"
"Alloprevotella_tannerae",0.005699805,0.006457183,"s11_11"
"Anaeroglobus_geminatus",0.000221738,0.000190531,"s11_11"
"Anaeroglobus_micronuciformis",0.000404995,0.000427414,"s11_11"
"Arachnia_propionica",0.000579421,0.00056553,"s11_11"
"Arachnia_sp013333735",0.001514953,0.00152163,"s11_11"
"Arachnia_sp013333945",0.000440595,0.000442224,"s11_11"
"Arachnia_sp900607225",2.72e-05,4.55659e-05,"s11_11"
"Bulleidia_extructa",0.000438589,0.000630993,"s11_11"
"Campylobacter_A_rectus",0.001269249,0.002007061,"s11_11"
"Campylobacter_B_gracilis",9.06e-05,0.000230952,"s11_11"
"Capnocytophaga_gingivalis",0.000813643,0.00085889,"s11_11"
"Capnocytophaga_leadbetteri",0.000517698,0.000321553,"s11_11"
"Capnocytophaga_ochracea",0.002131142,0.002317513,"s11_11"
"Capnocytophaga_sputigena",0.000710844,0.000822569,"s11_11"
"Cardiobacterium_hominis",0.002397417,0.002859064,"s11_11"
"Cardiobacterium_valvarum",0.000390947,0.000358978,"s11_11"
"Catonella_morbi",0.000190204,0.000294307,"s11_11"
"Centipeda_felix",5.43e-05,8.01063e-05,"s11_11"
"Centipeda_infelix",7.11e-05,3.91582e-05,"s11_11"
"Centipeda_noxia",0.000327746,0.000359382,"s11_11"
"Centipeda_periodontii",4.99e-05,8.53176e-05,"s11_11"
"Centipeda_sp001683335",9.14e-05,0.000130319,"s11_11"
"Corynebacterium_durum",0.00081882,0.00075029,"s11_11"
"Corynebacterium_matruchotii",0.007141915,0.006659659,"s11_11"
"Cutibacterium_acnes",0.000766834,0.000497762,"s11_11"
"Desulfobulbus_oralis",0.000361667,0.00012396,"s11_11"
"Desulfomicrobium_orale",0.001357417,0.001544149,"s11_11"
"Dialister_invisus",0.001987588,0.001895276,"s11_11"
"Eikenella_corrodens",0.000601976,0.000471786,"s11_11"
"Eikenella_corrodens_B",0.000177807,0.000144802,"s11_11"
"Eikenella_halliae",9.96e-05,0.000161366,"s11_11"
"Eubacterium_A_nodatum",0.005514972,0.005928039,"s11_11"
"Eubacterium_B_infirmum",0.000561091,0.000515077,"s11_11"
"Eubacterium_M_brachy",0.004515167,0.005546164,"s11_11"
"F0040_sp003639005",0.000373006,0.000416859,"s11_11"
"F0058_sp000163695",0.004093969,0.003265051,"s11_11"
"Filifactor_alocis",0.003278683,0.003664807,"s11_11"
"Flexilinea_sp001717545",0.000108559,9.41214e-05,"s11_11"
"Fretibacterium_fastidiosum",0.001017344,0.001009875,"s11_11"
"Fusobacterium_nucleatum_J",0.001448635,0.008211284,"s11_11"
"Fusobacterium_vincentii",0.004591947,0.008945426,"s11_11"
"Gemella_haemolysans_B",0.002361905,0.003360111,"s11_11"
"Gemella_morbillorum",0.001876583,0.002013761,"s11_11"
"Gemella_sanguinis",0.004745529,0.005863496,"s11_11"
"Gemella_sp002871655",0.000473988,0.000583645,"s11_11"
"Granulicatella_adiacens",0.00311188,0.003486566,"s11_11"
"Granulicatella_sp001058355",0.001975703,0.002230774,"s11_11"
"Granulicatella_sp001071995",0.000606774,0.000721598,"s11_11"
"Granulicatella_sp900551535",0.000745183,0.000712689,"s11_11"
"Haemophilus_A_parahaemolyticus",0.02819635,0.03453236,"s11_11"
"Haemophilus_A_paraphrohaemolyticus",0.001772779,0.002191021,"s11_11"
"Haemophilus_A_sputorum",0.005177601,0.005725026,"s11_11"
"Haemophilus_D_parainfluenzae",0.027607623,0.032370736,"s11_11"
"Haemophilus_D_parainfluenzae_A",0.006452034,0.00670055,"s11_11"
"Haemophilus_D_parainfluenzae_J",0.001613363,0.00321439,"s11_11"
"Haemophilus_D_parainfluenzae_K",0.013894254,0.022344522,"s11_11"
"Haemophilus_D_parainfluenzae_L",0.005488292,0.00668082,"s11_11"
"Haemophilus_D_parainfluenzae_M",0.012618996,0.013819361,"s11_11"
"Haemophilus_D_parainfluenzae_N",0.002522281,0.003262017,"s11_11"
"Haemophilus_D_sp001679485",0.012515558,0.01542415,"s11_11"
"Haemophilus_D_sp001815355",0.008254577,0.014358321,"s11_11"
"Haemophilus_D_sp900755445",0.001825426,0.008771144,"s11_11"
"Haemophilus_D_sp900756155",0.004958619,0.003607988,"s11_11"
"Haemophilus_D_sp900756875",0.004010608,0.004873949,"s11_11"
"Haemophilus_D_sp900764435",0.000714787,0.001709047,"s11_11"
"Haemophilus_haemolyticus",0.000949093,0.000722133,"s11_11"
"Haemophilus_sp002998595",0.002072253,0.002160529,"s11_11"
"JABCPE02_sp013333255",0.000505831,0.000691531,"s11_11"
"Kingella_A_denitrificans",0.001062857,0.001417397,"s11_11"
"Kingella_B_oralis",0.000718207,0.000762161,"s11_11"
"Klebsiella_pneumoniae",2.79e-05,0.000150774,"s11_11"
"Lachnoanaerobaculum_sp000209465",0.000174956,0.000265077,"s11_11"
"Lancefieldella_rimae",0.000364267,0.000393599,"s11_11"
"Lautropia_dentalis",0.02271987,0.023163796,"s11_11"
"Lautropia_mirabilis",0.01144928,0.012176337,"s11_11"
"Leptotrichia_buccalis",0.001080944,0.001553679,"s11_11"
"Leptotrichia_hofstadii",0.001147451,0.002078201,"s11_11"
"Leptotrichia_hongkongensis",0.001231053,0.002299391,"s11_11"
"Leptotrichia_trevisanii",0.000751947,0.00129128,"s11_11"
"Mogibacterium_timidum",0.004219858,0.003889391,"s11_11"
"Neisseria_cerebrosa",0.002527389,0.00298405,"s11_11"
"Neisseria_cinerea",0.000733862,0.000962779,"s11_11"
"Neisseria_elongata",0.005183498,0.005322027,"s11_11"
"Neisseria_flavescens",0.000884091,0.001213078,"s11_11"
"Neisseria_flavescens_A",0.003384906,0.004437153,"s11_11"
"Neisseria_flavescens_B",0.028059805,0.034417656,"s11_11"
"Neisseria_flavescens_C",0.003567461,0.003116628,"s11_11"
"Neisseria_lactamica",0.00048826,0.000441234,"s11_11"
"Neisseria_lactamica_B",0.002583867,0.002528964,"s11_11"
"Neisseria_macacae",0.004526213,0.004714985,"s11_11"
"Neisseria_meningitidis",0.005324837,0.003410373,"s11_11"
"Neisseria_mucosa",0.006660647,0.00909913,"s11_11"
"Neisseria_mucosa_A",0.005618128,0.004889673,"s11_11"
"Neisseria_perflava",0.002801635,0.00260644,"s11_11"
"Neisseria_sicca",0.004124102,0.003721363,"s11_11"
"Neisseria_sicca_A",0.003879537,0.003423907,"s11_11"
"Neisseria_sicca_B",0.008236835,0.00882539,"s11_11"
"Neisseria_sicca_C",0.002476611,0.001872069,"s11_11"
"Neisseria_sicca_D",0.003766655,0.004442835,"s11_11"
"Neisseria_sp000090875",0.019544042,0.022151956,"s11_11"
"Neisseria_sp000186165",0.012145278,0.012277469,"s11_11"
"Neisseria_sp000227275",0.007611438,0.008824264,"s11_11"
"Neisseria_sp000952795",0.001670034,0.001812881,"s11_11"
"Neisseria_sp001809325",0.007007342,0.006329666,"s11_11"
"Neisseria_sp001815675",0.004303232,0.003816141,"s11_11"
"Neisseria_sp002237445",0.000236573,0.00029223,"s11_11"
"Neisseria_subflava",0.018063376,0.018981202,"s11_11"
"Neisseria_subflava_A",0.015241888,0.014529797,"s11_11"
"Neisseria_subflava_B",0.001300131,0.002075829,"s11_11"
"Neisseria_subflava_C",0.019207875,0.020828992,"s11_11"
"Olsenella_sp001189515",0.000210496,0.000166668,"s11_11"
"Olsenella_uli",6.57e-05,7.06337e-05,"s11_11"
"Oribacterium_parvum",0.000137334,0.000211052,"s11_11"
"Oribacterium_sinus",0.00030286,0.000251511,"s11_11"
"Oribacterium_sp000160135",0.000176996,0.000122218,"s11_11"
"Ottowia_sp001262075",0.000281449,0.000346318,"s11_11"
"Parvimonas_micra",0.004141423,0.003909333,"s11_11"
"Pauljensenia_georgiae",0.000156453,0.00019231,"s11_11"
"Pauljensenia_hongkongensis",0.00046706,0.000543854,"s11_11"
"Pauljensenia_odontolytica_A",0.000304151,0.000496496,"s11_11"
"Pauljensenia_odontolytica_B",0.000429437,0.000437391,"s11_11"
"Pauljensenia_sp000278725",0.000626232,0.000546042,"s11_11"
"Pauljensenia_sp000308055",0.000129586,0.000185672,"s11_11"
"Pauljensenia_sp000411415",5.48e-05,0.000111023,"s11_11"
"Pauljensenia_sp001064145",6.24e-05,0.000117049,"s11_11"
"Pauljensenia_sp001838165",0.000184139,0.000242258,"s11_11"
"Pauljensenia_sp900541895",0.000115848,0.00010766,"s11_11"
"Pauljensenia_sp902373545",0.000196199,0.000234398,"s11_11"
"Peptidiphaga_gingivicola",0.000672813,0.000803164,"s11_11"
"Peptidiphaga_sp000466165",0.001882912,0.001955626,"s11_11"
"Peptoanaerobacter_stomatis",0.000543702,0.000834846,"s11_11"
"Porphyromonas_catoniae",0.000513516,0.000262172,"s11_11"
"Porphyromonas_endodontalis",0.012347447,0.010476465,"s11_11"
"Porphyromonas_gingivalis",0.000372151,0.000227105,"s11_11"
"Porphyromonas_pasteri",0.006918829,0.005454058,"s11_11"
"Porphyromonas_sp000467855",0.000894726,0.000571064,"s11_11"
"Prevotella_aurantiaca",0.000265398,0.000239509,"s11_11"
"Prevotella_baroniae",0.00058118,0.000475,"s11_11"
"Prevotella_buccae",5.79e-05,6.70452e-05,"s11_11"
"Prevotella_conceptionensis",0.001009198,0.00106288,"s11_11"
"Prevotella_denticola",0.000397161,0.000379736,"s11_11"
"Prevotella_enoeca",0.000283448,0.000289478,"s11_11"
"Prevotella_intermedia",0.009399306,0.009016547,"s11_11"
"Prevotella_jejuni",0.00019158,0.000153066,"s11_11"
"Prevotella_koreensis",0.000292086,0.000300666,"s11_11"
"Prevotella_loescheii",0.00068542,0.000586613,"s11_11"
"Prevotella_maculosa",0.000236504,0.000334417,"s11_11"
"Prevotella_marshii",8.51e-05,0.000114285,"s11_11"
"Prevotella_melaninogenica",0.001163603,0.001155127,"s11_11"
"Prevotella_micans",0.000145824,0.000145723,"s11_11"
"Prevotella_multiformis",0.00013113,8.46725e-05,"s11_11"
"Prevotella_nanceiensis",0.000510073,0.000535619,"s11_11"
"Prevotella_nigrescens",0.001525164,0.001486677,"s11_11"
"Prevotella_oris",0.001674046,0.001600493,"s11_11"
"Prevotella_oulorum",0.000350264,0.000459333,"s11_11"
"Prevotella_pallens",0.000242145,0.000233805,"s11_11"
"Prevotella_pleuritidis",0.005058446,0.004665809,"s11_11"
"Prevotella_saccharolytica",0.00016157,0.000181588,"s11_11"
"Prevotella_seregens",0.000752771,0.000683993,"s11_11"
"Prevotella_shahii",0.000765516,0.000865093,"s11_11"
"Prevotella_sp013333935",0.000351803,0.000182025,"s11_11"
"Prevotella_veroralis",0.000620275,0.000851194,"s11_11"
"Pseudoleptotrichia_goodfellowii",0.000581174,0.00087696,"s11_11"
"Rodentibacter_sp901420285",6.07e-05,0.000127241,"s11_11"
"Rothia_aeria",0.071243913,0.073523458,"s11_11"
"Rothia_dentocariosa",0.01337066,0.012727172,"s11_11"
"Rothia_mucilaginosa",0.028946495,0.029850075,"s11_11"
"Rothia_mucilaginosa_A",0.002137515,0.001421386,"s11_11"
"Rothia_mucilaginosa_B",0.043774534,0.035026502,"s11_11"
"Rothia_sp001808955",0.034247991,0.028456632,"s11_11"
"Saccharimonas_sp013333625",0.000344094,0.000450105,"s11_11"
"Saccharimonas_sp013333675",0.00043574,0.000380742,"s11_11"
"Saccharimonas_sp013333845",0.00039256,0.00045199,"s11_11"
"SDRW01_sp007845485",0.000895866,0.001003697,"s11_11"
"Selenomonas_sputigena",0.000233878,0.000302895,"s11_11"
"Slackia_exigua",0.00015885,0.000140392,"s11_11"
"Streptococcus_constellatus",0.001593069,0.002901269,"s11_11"
"Streptococcus_cristatus",0.004153448,0.004437396,"s11_11"
"Streptococcus_infantis",0.001880239,0.003048128,"s11_11"
"Streptococcus_infantis_H",0.004289032,0.005009949,"s11_11"
"Streptococcus_infantis_I",0.007939177,0.006619615,"s11_11"
"Streptococcus_koreensis",0.039156535,0.035389127,"s11_11"
"Streptococcus_mitis_AW",0.003213477,0.005445597,"s11_11"
"Streptococcus_mitis_BG",0.001605278,0.001363649,"s11_11"
"Streptococcus_mitis_BP",0.002593464,0.003343989,"s11_11"
"Streptococcus_mitis_O",0.004757392,0.008855971,"s11_11"
"Streptococcus_mitis_Q",0.003575186,0.004662631,"s11_11"
"Streptococcus_oralis_BD",0.004585688,0.009309861,"s11_11"
"Streptococcus_pneumoniae",0.002703233,0.004420158,"s11_11"
"Streptococcus_pneumoniae_D",0.01688555,0.010002189,"s11_11"
"Streptococcus_pseudopneumoniae_A",0.001654129,0.002591654,"s11_11"
"Streptococcus_pseudopneumoniae_C",0.010456191,0.011129343,"s11_11"
"Streptococcus_sanguinis",0.020693207,0.022741339,"s11_11"
"Streptococcus_sanguinis_A",0.00072415,0.001043274,"s11_11"
"Streptococcus_sanguinis_G",0.000801212,0.001266634,"s11_11"
"Streptococcus_sanguinis_H",0.007425908,0.009031246,"s11_11"
"Streptococcus_sp000235485",0.001574604,0.003847826,"s11_11"
"Streptococcus_sp001811505",0.002213253,0.003371399,"s11_11"
"Streptococcus_sp004166885",0.001693614,0.00218666,"s11_11"
"Tannerella_forsythia",0.004381404,0.004425676,"s11_11"
"Tannerella_sp002890585",0.00053856,0.000495825,"s11_11"
"Tannerella_sp003033925",0.001304365,0.001154784,"s11_11"
"TM7x_sp900556355",0.001202424,0.001631008,"s11_11"
"Treponema_B_denticola",0.001309265,0.001824347,"s11_11"
"Treponema_B_denticola_A",0.000348435,0.000370805,"s11_11"
"Treponema_C_lecithinolyticum",0.000804761,0.00098653,"s11_11"
"Treponema_C_maltophilum",7.89e-05,6.27355e-05,"s11_11"
"Treponema_D_buccale",7.78e-05,0.000118866,"s11_11"
"Treponema_D_socranskii",7.25e-05,9.53219e-05,"s11_11"
"Treponema_medium",0.000210498,0.000219453,"s11_11"
"Treponema_sp000775995",0.00017445,0.000180138,"s11_11"
"Treponema_sp010365865",0.000346471,0.000411709,"s11_11"
"Treponema_vincentii",0.000103855,9.75132e-05,"s11_11"
"UBA1103_sp004138455",0.000973224,0.000662692,"s11_11"
"UBA1103_sp013333515",0.000571394,0.000509716,"s11_11"
"Veillonella_atypica",0.000771703,0.000715212,"s11_11"
"Veillonella_dispar_A",0.000995149,0.000804258,"s11_11"
"Veillonella_parvula_A",0.001799654,0.00175114,"s11_11"
"Veillonella_rogosae",0.00902196,0.007871014,"s11_11"
"Veillonella_sp900552445",0.001345139,0.001087575,"s11_11"
"Veillonella_tobetsuensis",0.000614514,0.000467399,"s11_11"
"W11650_sp002999035",0.000171385,0.000161881,"s11_11"
"Abiotrophia_defectiva",0.000534985,0.000604356,"s11_12"
"Abiotrophia_sp001815865",0.000529276,0.000410045,"s11_12"
"Actinomyces_dentalis",0.000130508,0.000185375,"s11_12"
"Actinomyces_gerencseriae",0.00032897,0.000403259,"s11_12"
"Actinomyces_graevenitzii",0.000101582,8.77985e-05,"s11_12"
"Actinomyces_israelii",3.16e-05,4.09668e-05,"s11_12"
"Actinomyces_johnsonii",0.00037574,0.000427268,"s11_12"
"Actinomyces_massiliensis",0.000361533,0.000379294,"s11_12"
"Actinomyces_naeslundii",0.003924223,0.003990738,"s11_12"
"Actinomyces_oris",0.000936204,0.001072554,"s11_12"
"Actinomyces_oris_A",0.000351729,0.0003683,"s11_12"
"Actinomyces_oris_B",0.000248831,0.000292011,"s11_12"
"Actinomyces_oris_C",0.000206078,0.000232746,"s11_12"
"Actinomyces_oris_E",7.87e-05,9.20118e-05,"s11_12"
"Actinomyces_sp000220835",3.56e-05,5.14178e-05,"s11_12"
"Actinomyces_sp900323545",0.000395053,0.000501266,"s11_12"
"Actinomyces_timonensis",5.65e-05,5.98902e-05,"s11_12"
"Aggregatibacter_aphrophilus",0.005247001,0.005036988,"s11_12"
"Aggregatibacter_kilianii",0.000640752,0.000484841,"s11_12"
"Aggregatibacter_segnis",0.010970299,0.011793972,"s11_12"
"Aggregatibacter_segnis_A",0.005936726,0.008419712,"s11_12"
"Aggregatibacter_sp000466335",0.020272426,0.021559938,"s11_12"
"Alloprevotella_rava",0.000263584,0.000310325,"s11_12"
"Alloprevotella_tannerae",0.004189395,0.004556011,"s11_12"
"Anaeroglobus_geminatus",0.000448312,0.000484802,"s11_12"
"Arachnia_propionica",0.003803469,0.003961292,"s11_12"
"Arachnia_sp013333735",0.001131215,0.001155652,"s11_12"
"Arachnia_sp013333945",0.000956358,0.000957889,"s11_12"
"Arachnia_sp900607225",0.000181044,0.000195878,"s11_12"
"Bacillus_A_bombysepticus",4.24e-05,0.00050237,"s11_12"
"Bergeyella_A_cardium",0.000753195,0.000714228,"s11_12"
"Bulleidia_extructa",0.000610905,0.000748301,"s11_12"
"Bulleidia_moorei",0.001575677,0.001487128,"s11_12"
"Campylobacter_A_curvus",6.68e-05,0.000108002,"s11_12"
"Campylobacter_A_rectus",0.004092266,0.004923117,"s11_12"
"Campylobacter_A_showae",0.000252287,0.000484992,"s11_12"
"Campylobacter_A_showae_A",0.000380262,0.000543886,"s11_12"
"Campylobacter_A_showae_B",0.000309859,0.000472155,"s11_12"
"Campylobacter_A_showae_D",0.00018079,0.000307046,"s11_12"
"Campylobacter_A_showae_E",0.000242507,0.000222063,"s11_12"
"Campylobacter_A_sp014253065",0.000258055,0.000237197,"s11_12"
"Campylobacter_B_gracilis",0.00052848,0.0004097,"s11_12"
"Campylobacter_B_sp900539505",0.0005639,0.000583953,"s11_12"
"Capnocytophaga_endodontalis",0.002427942,0.002334553,"s11_12"
"Capnocytophaga_gingivalis",0.003295955,0.002893652,"s11_12"
"Capnocytophaga_granulosa",0.005927937,0.005627093,"s11_12"
"Capnocytophaga_leadbetteri",0.003227326,0.002630403,"s11_12"
"Capnocytophaga_ochracea",0.006775207,0.005950107,"s11_12"
"Capnocytophaga_sp000192225",0.000560347,0.000669741,"s11_12"
"Capnocytophaga_sp000318275",0.001582356,0.001353452,"s11_12"
"Capnocytophaga_sp000466425",0.000733278,0.000661677,"s11_12"
"Capnocytophaga_sp002999135",0.000140598,0.000140347,"s11_12"
"Capnocytophaga_sputigena",0.004559778,0.004394065,"s11_12"
"Cardiobacterium_hominis",0.010705319,0.011967322,"s11_12"
"Cardiobacterium_valvarum",0.00156875,0.001567678,"s11_12"
"Catonella_morbi",0.000524081,0.000641357,"s11_12"
"Centipeda_artemidis",0.000454049,0.000530309,"s11_12"
"Centipeda_felix",0.000136496,0.000152933,"s11_12"
"Centipeda_infelix",0.000416322,0.000413503,"s11_12"
"Centipeda_massiliensis",9.52e-05,9.32996e-05,"s11_12"
"Centipeda_noxia",0.004352773,0.004272616,"s11_12"
"Centipeda_periodontii",0.000286123,0.000306512,"s11_12"
"Centipeda_sp000286455",0.000147581,0.000101527,"s11_12"
"Centipeda_sp000318175",0.000127558,0.00011682,"s11_12"
"Centipeda_sp000468035",0.000103777,7.66124e-05,"s11_12"
"Centipeda_sp001683335",0.000584382,0.000645749,"s11_12"
"Centipeda_sp001717585",0.000148755,0.000146881,"s11_12"
"Corynebacterium_durum",9.49e-05,8.19684e-05,"s11_12"
"Corynebacterium_matruchotii",0.00270917,0.00261612,"s11_12"
"Cutibacterium_acnes",0.001422946,0.001406058,"s11_12"
"Cutibacterium_granulosum",8.27e-05,0.00012286,"s11_12"
"Deinococcus_geothermalis",2.56e-05,3.86714e-05,"s11_12"
"Desulfobulbus_oralis",0.000513851,0.000488689,"s11_12"
"Dialister_invisus",0.005752979,0.005812441,"s11_12"
"Dialister_sp900555245",0.00026969,0.000479793,"s11_12"
"Eikenella_corrodens",0.001725213,0.001983832,"s11_12"
"Eikenella_corrodens_B",0.000179395,0.000146235,"s11_12"
"Eikenella_exigua",0.000281487,0.000224079,"s11_12"
"Eikenella_halliae",0.000678278,0.000711026,"s11_12"
"Eubacterium_A_minutum",0.001310639,0.001311141,"s11_12"
"Eubacterium_A_nodatum",0.000893523,0.000799655,"s11_12"
"Eubacterium_B_infirmum",0.005689098,0.004653925,"s11_12"
"Eubacterium_M_brachy",0.003785715,0.003638408,"s11_12"
"Eubacterium_N_saphenum",0.003645692,0.003359915,"s11_12"
"F0040_sp000318095",0.000175371,0.00019278,"s11_12"
"F0040_sp003639005",0.000293954,0.000260117,"s11_12"
"F0040_sp900095835",0.000230975,0.00018381,"s11_12"
"F0058_sp000163695",0.010874106,0.007963155,"s11_12"
"Filifactor_alocis",0.007124345,0.007493867,"s11_12"
